% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=263672, Sat Jan  4 16:49:20 2020, <python>{}</python>
1 6 0.3685842560628719 1.0000250003125026 2.822598151219389 2.8225981512193892e+00 5.293615649263034 6.294578598472421   
2 12 0.4316156137529639 1.4291808216807254 2.4054478982490863 2.4054478982490863e+00 3.856772655043608 6.804791491284388   
3 18 0.47618096819844025 1.4174501985255665 1.9720108585213225 1.9720108585213225e+00 2.17779719612769 5.110433436332849   
4 24 0.402484700068288 1.5388158727166612 1.4190154576024119 1.4190154576024119e+00 2.900380807966605 5.8735451272134735   
5 30 0.3583997714399662 1.534581760767801 1.232234236648058 1.2322342366480581e+00 2.1455083248178966 3.761494699899518   
6 36 0.5986620401980852 1.3613685082390488 0.18768299712673797 1.8768299712673797e-01 1.294647301108432 3.3221400942794728   
7 42 0.8867227177599092 1.60543558071226 0.022699549321547288 2.2699549321547288e-02 0.5328230956133906 1.3021099243211227   
8 48 1.1523741104726801 1.6557638157343728 0.022699549321547288 4.7579695181877379e-01 3.268324103687501 7.563274198709229   
9 54 0.9315730607412923 1.4062984009766086 0.022699549321547288 2.4960212888201583e-01 1.7253562887270992 4.599701347317822   
10 60 0.8919496537721183 1.4421565004404864 0.022699549321547288 6.3019320105751758e-02 0.3820265800718687 3.0122680673227187   
11 66 0.684723056266355 1.2821161740488987 0.022699549321547288 1.0162179878741306e-01 0.6013438685104024 1.474842965890002   
12 72 0.5442691202498148 1.22969581670469 0.022699549321547288 2.6527876568034854e-02 0.09241055474603976 0.3706891138788245   
13 78 0.5131236134490035 1.2608597863817756 0.022699549321547288 3.0785465676289234e-02 0.2213871369769259 0.9026229880627461   
14 84 0.38148893739631773 1.2647443498334041 0.010670771400313054 1.0670771400313054e-02 0.3429752550309576 0.7440969913657955   
15 90 0.36545932410054816 1.201038914788103 0.006617206044286382 6.6172060442863823e-03 0.047342987166854644 0.16475953043217156   
16 96 0.30934252284719954 1.3973601224827323 0.006617206044286382 2.0084099185689153e-02 0.061851399902019814 0.09256021322275088   
17 102 0.2790552906276688 1.2538252825344613 0.0017244135879674939 1.7244135879674939e-03 0.048987829929867964 0.06722171059411564   
18 108 0.25814255737495456 1.6533338164209102 0.0011265167338529803 1.1265167338529803e-03 0.01370748837315326 0.19165795426762017   
19 114 0.2259440426721356 1.3176576539113503 0.0011265167338529803 3.1524675901804518e-03 0.014184789835616841 0.0641703664939422   
20 120 0.1695204578098043 1.0904118451769789 0.000329885991980667 3.2988599198066702e-04 0.011912511727789146 0.02607528650375865   
21 126 0.1506980145975646 1.1623414193274728 9.140282213983682e-05 9.1402822139836817e-05 0.003298845485220453 0.014544581989184962   
22 132 0.14721159732298986 1.3795935169595042 9.140282213983682e-05 3.7024314094587354e-04 0.003783568651638792 0.0065400817830795445   
23 138 0.11825191452326617 1.3517280107745253 9.140282213983682e-05 1.7604686472200934e-04 0.0022956294747791778 0.0065624344210360955   
24 144 0.09539635376257177 1.596740340508568 9.140282213983682e-05 6.7280844473640233e-04 0.001940608156605116 0.003662798992118998   
25 150 0.10665084251730728 1.523763157845145 5.0596138991920995e-05 5.0596138991920995e-05 0.0006447802377647487 0.001538823057873988   
